order_id,brand,product_name,ram,upc,original_price,discount_percent,final_price,rating,reviews_count,quantity_sold,city,order_date,purchase_link
100309,Apple,iPhone 15 Pro Max,4 GB,MOBLUH0YS9U,159900,16,134316,4.4,3154,4,Ahmedabad,2024-12-01,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100310,Apple,iPhone 13,8 GB,MOBF847HNNC,59999,13,52199,3.8,4564,2,Jaipur,2024-08-20,https://www.flipkart.com/search?q=iPhone+13
100311,Apple,iPhone 14,8 GB,MOB59A1ZWL6,69999,14,60199,4.6,658,1,Bangalore,2024-08-05,https://www.flipkart.com/search?q=iPhone+14
100312,Apple,iPhone 11,8 GB,MOBX4FK7AON,39999,9,36399,4.1,4574,1,Pune,2024-12-12,https://www.flipkart.com/search?q=iPhone+11
100313,Apple,iPhone 14 Pro,8 GB,MOBXDUWWE4T,119999,13,104399,4.7,2621,1,Chennai,2023-04-15,https://www.flipkart.com/search?q=iPhone+14+Pro
100314,Apple,iPhone 15 Pro,8 GB,MOBS5ATECST,134900,3,130853,4,698,4,Mumbai,2023-08-16,https://www.flipkart.com/search?q=iPhone+15+Pro
100315,Apple,iPhone 12 Pro Max,8 GB,MOBJOBZWHBB,84999,7,79049,4.8,1220,1,Jaipur,2023-08-22,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100316,Apple,iPhone 13 Mini,8 GB,MOB8GH4DAQZ,54999,11,48949,4.3,4406,3,Bangalore,2024-12-09,https://www.flipkart.com/search?q=iPhone+13+Mini
100317,Apple,iPhone 12 Mini,4 GB,MOBWB3P90NO,45999,7,42779,4.4,4727,5,Jaipur,2023-01-05,https://www.flipkart.com/search?q=iPhone+12+Mini
100318,Apple,iPhone 11 Pro Max,8 GB,MOBNEJR98P4,74999,10,67499,4,3035,4,Delhi,2024-02-19,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100319,Apple,iPhone 13 Pro,6 GB,MOB9PYVKOS6,89999,0,89999,4.5,4151,3,Lucknow,2023-05-30,https://www.flipkart.com/search?q=iPhone+13+Pro
100320,Apple,iPhone 13,8 GB,MOBFFVIWA3M,59999,13,52199,4.2,3101,5,Pune,2024-08-29,https://www.flipkart.com/search?q=iPhone+13
100321,Apple,iPhone 13,8 GB,MOB0UGCOZ6J,59999,4,57599,4.7,2840,3,Hyderabad,2024-11-03,https://www.flipkart.com/search?q=iPhone+13
100322,Apple,iPhone 15 Pro,6 GB,MOBNOW38JN0,134900,17,111967,4.2,2880,4,Lucknow,2024-06-10,https://www.flipkart.com/search?q=iPhone+15+Pro
100323,Apple,iPhone 12,6 GB,MOB0T3I71TS,49999,10,44999,4.7,4193,4,Hyderabad,2023-05-16,https://www.flipkart.com/search?q=iPhone+12
100324,Apple,iPhone 12 Pro Max,8 GB,MOB7XLF1B55,84999,20,67999,4.8,2308,1,Hyderabad,2024-10-04,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100325,Apple,iPhone 11 Pro Max,8 GB,MOBFP42L8FZ,74999,19,60749,4.8,453,4,Chennai,2024-02-12,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100326,Apple,iPhone 11 Pro Max,6 GB,MOBK6MFPLM2,74999,11,66749,4.3,785,3,Chennai,2024-11-30,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100327,Apple,iPhone 12 Mini,4 GB,MOBWN8VXIWN,45999,13,40019,4.2,3662,1,Kolkata,2023-11-13,https://www.flipkart.com/search?q=iPhone+12+Mini
100328,Apple,iPhone 15 Pro Max,4 GB,MOBH29HM636,159900,14,137514,4.5,3538,1,Chennai,2023-07-05,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100329,Apple,iPhone 14 Pro Max,4 GB,MOBYYJAUUPG,129999,1,128699,4.7,3420,4,Hyderabad,2024-03-27,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100330,Apple,iPhone 14 Pro,4 GB,MOBB4TZ78H9,119999,3,116399,4.8,783,3,Ahmedabad,2024-10-10,https://www.flipkart.com/search?q=iPhone+14+Pro
100331,Apple,iPhone 14 Pro,8 GB,MOBFX64LSF7,119999,16,100799,4.2,3533,2,Ahmedabad,2024-03-29,https://www.flipkart.com/search?q=iPhone+14+Pro
100332,Apple,iPhone 15,8 GB,MOBTV70GYI9,79999,7,74399,4.4,3149,4,Kolkata,2024-03-16,https://www.flipkart.com/search?q=iPhone+15
100333,Apple,iPhone 15 Pro Max,8 GB,MOBMJ6L3OHT,159900,18,131118,3.9,2026,1,Hyderabad,2023-06-01,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100334,Apple,iPhone 14 Pro,6 GB,MOB98FPDGN1,119999,19,97199,4.9,204,2,Hyderabad,2024-05-20,https://www.flipkart.com/search?q=iPhone+14+Pro
100335,Apple,iPhone 15 Pro Max,8 GB,MOBMND66ZZP,159900,0,159900,4.8,428,3,Lucknow,2024-10-13,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100336,Apple,iPhone 11 Pro,4 GB,MOBHGGK7PO5,69999,2,68599,4.7,753,1,Jaipur,2023-08-17,https://www.flipkart.com/search?q=iPhone+11+Pro
100337,Apple,iPhone 14 Plus,6 GB,MOBGO1KHNEM,74999,12,65999,3.9,2074,1,Jaipur,2024-07-30,https://www.flipkart.com/search?q=iPhone+14+Plus
100338,Apple,iPhone 15 Plus,6 GB,MOBFQRD9IG8,89999,14,77399,3.9,2166,1,Jaipur,2023-01-06,https://www.flipkart.com/search?q=iPhone+15+Plus
100339,Apple,iPhone 12 Pro Max,8 GB,MOB64NC1MZD,84999,20,67999,3.9,2280,1,Bangalore,2023-12-05,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100340,Apple,iPhone 14,4 GB,MOB3EZBEI69,69999,4,67199,4.7,1196,1,Mumbai,2023-04-18,https://www.flipkart.com/search?q=iPhone+14
100341,Apple,iPhone 12,6 GB,MOBTH2C790N,49999,9,45499,4.1,1149,3,Ahmedabad,2024-03-08,https://www.flipkart.com/search?q=iPhone+12
100342,Apple,iPhone 12 Pro,6 GB,MOBHPF6MEWM,79999,5,75999,4.4,1307,3,Bangalore,2023-03-25,https://www.flipkart.com/search?q=iPhone+12+Pro
100343,Apple,iPhone 11 Pro Max,6 GB,MOB2ZAMYG1P,74999,19,60749,4.8,2366,1,Jaipur,2024-12-16,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100344,Apple,iPhone 15 Pro Max,6 GB,MOB6XWX0EFP,159900,12,140712,4,3041,2,Pune,2023-01-19,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100345,Apple,iPhone 15 Plus,6 GB,MOBMK5D6HSC,89999,11,80099,4.8,4626,3,Chennai,2024-01-17,https://www.flipkart.com/search?q=iPhone+15+Plus
100346,Apple,iPhone 13 Pro,4 GB,MOBCMUUAW9U,89999,7,83699,4.7,1765,5,Kolkata,2024-04-13,https://www.flipkart.com/search?q=iPhone+13+Pro
100347,Apple,iPhone 15,8 GB,MOBQ33ZPDMH,79999,7,74399,4.7,1572,4,Lucknow,2023-03-04,https://www.flipkart.com/search?q=iPhone+15
100348,Apple,iPhone 13 Mini,4 GB,MOBYJTNR1VV,54999,4,52799,4.2,579,4,Delhi,2023-04-17,https://www.flipkart.com/search?q=iPhone+13+Mini
100349,Apple,iPhone 15 Plus,4 GB,MOB591MERLU,89999,17,74699,4.9,1165,2,Jaipur,2024-03-29,https://www.flipkart.com/search?q=iPhone+15+Plus
100350,Apple,iPhone 15 Plus,4 GB,MOBWWDVU6N6,89999,10,80999,4.8,814,3,Chennai,2024-04-16,https://www.flipkart.com/search?q=iPhone+15+Plus
100351,Apple,iPhone 14 Plus,8 GB,MOB6GE9Y4EV,74999,6,70499,4.3,3373,3,Delhi,2023-09-05,https://www.flipkart.com/search?q=iPhone+14+Plus
100352,Apple,iPhone 11 Pro Max,8 GB,MOBXDLDFAEP,74999,9,68249,4,2395,3,Mumbai,2024-08-03,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100353,Apple,iPhone 12,6 GB,MOBGC5F35EE,49999,20,39999,3.8,3417,1,Hyderabad,2023-09-17,https://www.flipkart.com/search?q=iPhone+12
100354,Apple,iPhone 14 Pro,6 GB,MOBQ55ZFJFA,119999,2,117599,3.8,3337,3,Hyderabad,2024-01-19,https://www.flipkart.com/search?q=iPhone+14+Pro
100355,Apple,iPhone 14,4 GB,MOBG579NF0B,69999,11,62299,4.7,1120,1,Kolkata,2023-03-26,https://www.flipkart.com/search?q=iPhone+14
100356,Apple,iPhone 15 Pro Max,6 GB,MOB5S625K7L,159900,20,127920,4.4,1837,3,Hyderabad,2023-07-24,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100357,Apple,iPhone 15,4 GB,MOB76HL3483,79999,17,66399,4.7,2370,1,Mumbai,2023-02-09,https://www.flipkart.com/search?q=iPhone+15
100358,Apple,iPhone 12,6 GB,MOBACFLFTHU,49999,11,44499,4.7,2537,1,Jaipur,2024-11-04,https://www.flipkart.com/search?q=iPhone+12
100359,Apple,iPhone 13 Pro,6 GB,MOB5WGCAPIF,89999,12,79199,4.8,4901,1,Mumbai,2024-12-04,https://www.flipkart.com/search?q=iPhone+13+Pro
100360,Apple,iPhone 13 Mini,8 GB,MOBGX66SYQV,54999,1,54449,3.9,1103,3,Chennai,2023-01-01,https://www.flipkart.com/search?q=iPhone+13+Mini
100361,Apple,iPhone 14,6 GB,MOBXKCG3HMA,69999,6,65799,4.2,371,3,Chennai,2023-06-10,https://www.flipkart.com/search?q=iPhone+14
100362,Apple,iPhone 14 Plus,8 GB,MOB0W8CW8D7,74999,10,67499,4.7,2732,5,Mumbai,2023-10-21,https://www.flipkart.com/search?q=iPhone+14+Plus
100363,Apple,iPhone 11 Pro,6 GB,MOB1CNXLZLX,69999,15,59499,4.2,3501,4,Hyderabad,2023-01-05,https://www.flipkart.com/search?q=iPhone+11+Pro
100364,Apple,iPhone 12 Pro Max,4 GB,MOBY5CFLOLB,84999,12,74799,4.5,3184,5,Chennai,2024-06-07,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100365,Apple,iPhone 12 Pro Max,6 GB,MOBGSBORVOV,84999,8,78199,4.7,3437,4,Jaipur,2024-09-05,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100366,Apple,iPhone 15 Pro Max,4 GB,MOB9VPHBV4N,159900,0,159900,3.9,1717,2,Kolkata,2023-10-20,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100367,Apple,iPhone 12 Pro,8 GB,MOBQYNT49IO,79999,1,79199,4,1174,2,Jaipur,2024-10-28,https://www.flipkart.com/search?q=iPhone+12+Pro
100368,Apple,iPhone 13 Pro,6 GB,MOBPWCBHL4N,89999,11,80099,4.7,399,2,Bangalore,2023-04-27,https://www.flipkart.com/search?q=iPhone+13+Pro
100369,Apple,iPhone 15,6 GB,MOBZHQ6MV04,79999,18,65599,4.5,128,1,Bangalore,2023-09-16,https://www.flipkart.com/search?q=iPhone+15
100370,Apple,iPhone 12 Pro Max,8 GB,MOBX9FK616I,84999,17,70549,4.8,2121,1,Jaipur,2023-10-07,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100371,Apple,iPhone 15 Plus,6 GB,MOBVKCV86I5,89999,2,88199,4.5,258,3,Jaipur,2023-12-14,https://www.flipkart.com/search?q=iPhone+15+Plus
100372,Apple,iPhone 13,8 GB,MOBCBGF7F9S,59999,6,56399,3.8,2139,1,Hyderabad,2023-08-01,https://www.flipkart.com/search?q=iPhone+13
100373,Apple,iPhone 13 Mini,6 GB,MOBAHTUHG0U,54999,2,53899,4.7,4874,2,Hyderabad,2024-10-26,https://www.flipkart.com/search?q=iPhone+13+Mini
100374,Apple,iPhone 11 Pro,4 GB,MOB2G5Q9J95,69999,3,67899,4.2,4429,5,Chennai,2023-07-11,https://www.flipkart.com/search?q=iPhone+11+Pro
100375,Apple,iPhone 12 Pro,8 GB,MOBDEHWI9ZD,79999,14,68799,4.5,3791,1,Chennai,2023-03-19,https://www.flipkart.com/search?q=iPhone+12+Pro
100376,Apple,iPhone 11 Pro,6 GB,MOBGUNNHT5G,69999,9,63699,4.4,2134,3,Hyderabad,2024-04-21,https://www.flipkart.com/search?q=iPhone+11+Pro
100377,Apple,iPhone 13 Mini,4 GB,MOBKGFEFZ45,54999,14,47299,4.3,1188,2,Chennai,2024-05-15,https://www.flipkart.com/search?q=iPhone+13+Mini
100378,Apple,iPhone 15,4 GB,MOBECCSBCSG,79999,17,66399,4.4,3584,5,Chennai,2023-12-27,https://www.flipkart.com/search?q=iPhone+15
100379,Apple,iPhone 13 Pro Max,4 GB,MOBA3H8O1M9,94999,19,76949,4.3,541,5,Hyderabad,2023-10-21,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100380,Apple,iPhone 14 Pro,6 GB,MOBTHF5TYC4,119999,6,112799,4.3,2300,5,Ahmedabad,2024-11-08,https://www.flipkart.com/search?q=iPhone+14+Pro
100381,Apple,iPhone 14 Pro Max,8 GB,MOBKRDQ38L5,129999,19,105299,3.9,3683,5,Delhi,2024-02-12,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100382,Apple,iPhone 14 Pro Max,4 GB,MOBGWR61LCW,129999,0,129999,4.2,3794,5,Mumbai,2024-10-07,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100383,Apple,iPhone 12,6 GB,MOBM1TUTJD3,49999,9,45499,3.8,4977,5,Kolkata,2023-05-29,https://www.flipkart.com/search?q=iPhone+12
100384,Apple,iPhone 12 Mini,8 GB,MOBMKXQMFH4,45999,1,45539,4.5,1574,4,Chennai,2024-04-02,https://www.flipkart.com/search?q=iPhone+12+Mini
100385,Apple,iPhone 13,8 GB,MOB83HSM5LQ,59999,18,49199,4,3323,4,Pune,2024-10-26,https://www.flipkart.com/search?q=iPhone+13
100386,Apple,iPhone 11,6 GB,MOBOP6AYNOF,39999,10,35999,4.8,1101,2,Kolkata,2024-05-26,https://www.flipkart.com/search?q=iPhone+11
100387,Apple,iPhone 14,6 GB,MOBU1WRZB87,69999,10,62999,3.9,4626,1,Hyderabad,2024-09-30,https://www.flipkart.com/search?q=iPhone+14
100388,Apple,iPhone 12 Pro,6 GB,MOBCD34OBZ5,79999,11,71199,4.5,1392,4,Ahmedabad,2024-06-22,https://www.flipkart.com/search?q=iPhone+12+Pro
100389,Apple,iPhone 14,4 GB,MOBA6ENXG30,69999,14,60199,4.6,359,3,Lucknow,2023-04-24,https://www.flipkart.com/search?q=iPhone+14
100390,Apple,iPhone 12 Pro Max,8 GB,MOBT3NWEIPW,84999,14,73099,4,4541,1,Ahmedabad,2023-08-28,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100391,Apple,iPhone 12 Pro,6 GB,MOBGXEV5LJB,79999,5,75999,3.8,1522,1,Kolkata,2024-06-12,https://www.flipkart.com/search?q=iPhone+12+Pro
100392,Apple,iPhone 14 Plus,6 GB,MOBMU57BNAX,74999,20,59999,4.9,1561,3,Bangalore,2023-01-06,https://www.flipkart.com/search?q=iPhone+14+Plus
100393,Apple,iPhone 12 Pro Max,6 GB,MOBLAQL2397,84999,10,76499,4.2,2952,4,Bangalore,2024-08-28,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100394,Apple,iPhone 15 Plus,6 GB,MOBWQN16PEC,89999,13,78299,3.8,4378,4,Jaipur,2024-09-07,https://www.flipkart.com/search?q=iPhone+15+Plus
100395,Apple,iPhone 12 Pro Max,6 GB,MOBJ1KD8RO3,84999,16,71399,4.4,1696,4,Lucknow,2024-12-07,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100396,Apple,iPhone 15 Pro Max,4 GB,MOBPI98ZKHF,159900,20,127920,4.6,1817,1,Chennai,2024-02-16,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100397,Apple,iPhone 11 Pro,4 GB,MOBZSCYLU7C,69999,14,60199,4.7,2452,3,Bangalore,2023-05-12,https://www.flipkart.com/search?q=iPhone+11+Pro
100398,Apple,iPhone 13,8 GB,MOBWWN39DG6,59999,11,53399,4.6,2645,5,Kolkata,2023-12-18,https://www.flipkart.com/search?q=iPhone+13
100399,Apple,iPhone 11 Pro,8 GB,MOB1XLN01UW,69999,18,57399,4,1819,1,Delhi,2023-09-29,https://www.flipkart.com/search?q=iPhone+11+Pro
100400,Apple,iPhone 12 Mini,8 GB,MOBH36TU5HO,45999,11,40939,4.4,2500,2,Pune,2024-11-10,https://www.flipkart.com/search?q=iPhone+12+Mini
100401,Apple,iPhone 11,4 GB,MOB16D6B339,39999,2,39199,4.4,4227,5,Chennai,2024-06-30,https://www.flipkart.com/search?q=iPhone+11
100402,Apple,iPhone 15 Pro,8 GB,MOBOYQHPIJX,134900,12,118712,4.2,1380,1,Ahmedabad,2024-12-11,https://www.flipkart.com/search?q=iPhone+15+Pro
100403,Apple,iPhone 13 Pro Max,8 GB,MOBOUXDDVNN,94999,16,79799,4.5,3394,4,Ahmedabad,2023-01-10,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100404,Apple,iPhone 13 Pro Max,6 GB,MOBCUKSFM56,94999,18,77899,4.6,3780,3,Lucknow,2023-12-30,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100405,Apple,iPhone 13 Mini,4 GB,MOB4N7UI2RP,54999,2,53899,4.1,3576,1,Mumbai,2024-12-28,https://www.flipkart.com/search?q=iPhone+13+Mini
100406,Apple,iPhone 11,4 GB,MOBRMZRTUDJ,39999,19,32399,4.4,548,5,Ahmedabad,2024-02-10,https://www.flipkart.com/search?q=iPhone+11
100407,Apple,iPhone 15,6 GB,MOBTAUFU8I9,79999,20,63999,4.7,782,2,Lucknow,2024-07-08,https://www.flipkart.com/search?q=iPhone+15
100408,Apple,iPhone 15,8 GB,MOBXI7XY7ZY,79999,15,67999,4.1,4232,5,Bangalore,2024-03-01,https://www.flipkart.com/search?q=iPhone+15
100409,Apple,iPhone 15 Pro,4 GB,MOB72GJBAM4,134900,11,120061,4.9,3274,5,Bangalore,2024-08-20,https://www.flipkart.com/search?q=iPhone+15+Pro
100410,Apple,iPhone 15 Pro Max,4 GB,MOBPTLOSTOU,159900,18,131118,4.7,712,5,Jaipur,2023-07-24,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100411,Apple,iPhone 14 Plus,4 GB,MOBDDT1FCFP,74999,10,67499,4.1,2902,1,Bangalore,2023-08-04,https://www.flipkart.com/search?q=iPhone+14+Plus
100412,Apple,iPhone 15,4 GB,MOBNRNJJ8DW,79999,12,70399,4.8,1671,3,Chennai,2023-08-24,https://www.flipkart.com/search?q=iPhone+15
100413,Apple,iPhone 13 Pro,8 GB,MOBOA96JLAT,89999,8,82799,4.4,3768,5,Mumbai,2024-12-02,https://www.flipkart.com/search?q=iPhone+13+Pro
100414,Apple,iPhone 13 Pro Max,6 GB,MOBQIYJUWVU,94999,2,93099,4.3,4284,3,Ahmedabad,2024-08-14,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100415,Apple,iPhone 15 Pro Max,4 GB,MOBPJTDXBTM,159900,12,140712,3.9,1646,2,Jaipur,2023-06-26,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100416,Apple,iPhone 12 Pro Max,8 GB,MOBY3V0V6UF,84999,9,77349,4.7,1759,1,Bangalore,2023-09-16,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100417,Apple,iPhone 15 Pro Max,8 GB,MOBGKY0OT29,159900,20,127920,4.2,2064,3,Hyderabad,2024-07-20,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100418,Apple,iPhone 14 Pro Max,6 GB,MOB71KH24O1,129999,7,120899,4.3,507,1,Hyderabad,2024-05-13,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100419,Apple,iPhone 14 Plus,8 GB,MOB6C4M1HSQ,74999,2,73499,3.8,4399,2,Delhi,2024-09-24,https://www.flipkart.com/search?q=iPhone+14+Plus
100420,Apple,iPhone 13 Mini,6 GB,MOBYYO8Y56O,54999,10,49499,4.2,3092,3,Ahmedabad,2024-04-07,https://www.flipkart.com/search?q=iPhone+13+Mini
100421,Apple,iPhone 13 Mini,4 GB,MOBRUIPT7E0,54999,8,50599,4.7,560,3,Chennai,2023-10-03,https://www.flipkart.com/search?q=iPhone+13+Mini
100422,Apple,iPhone 13 Pro,4 GB,MOBZZDY57JT,89999,13,78299,3.9,1088,4,Lucknow,2023-04-26,https://www.flipkart.com/search?q=iPhone+13+Pro
100423,Apple,iPhone 15,8 GB,MOB4TD8517P,79999,16,67199,4.8,1711,4,Chennai,2024-06-07,https://www.flipkart.com/search?q=iPhone+15
100424,Apple,iPhone 13 Mini,6 GB,MOB6328RXX6,54999,5,52249,4.3,4894,5,Ahmedabad,2024-03-20,https://www.flipkart.com/search?q=iPhone+13+Mini
100425,Apple,iPhone 12 Pro Max,6 GB,MOBNG17JVHB,84999,9,77349,4.2,1838,4,Mumbai,2023-08-17,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100426,Apple,iPhone 15,6 GB,MOBFWWDU89F,79999,7,74399,4.3,2511,2,Hyderabad,2024-08-19,https://www.flipkart.com/search?q=iPhone+15
100427,Apple,iPhone 12 Pro,6 GB,MOBJHN4THNM,79999,17,66399,4,3007,3,Kolkata,2024-01-22,https://www.flipkart.com/search?q=iPhone+12+Pro
100428,Apple,iPhone 14 Pro Max,4 GB,MOBOWLVWSSW,129999,15,110499,4.3,2223,3,Kolkata,2024-09-10,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100429,Apple,iPhone 12 Pro Max,6 GB,MOB0XEFIVWQ,84999,14,73099,3.8,2709,4,Jaipur,2023-03-16,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100430,Apple,iPhone 14 Pro Max,8 GB,MOBI5LISZ5I,129999,11,115699,4.6,2847,2,Chennai,2023-01-15,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100431,Apple,iPhone 14 Plus,8 GB,MOBETVE01ZU,74999,15,63749,4.2,1611,5,Ahmedabad,2023-10-29,https://www.flipkart.com/search?q=iPhone+14+Plus
100432,Apple,iPhone 15 Pro Max,4 GB,MOB4WRTFAEL,159900,15,135915,4.3,3514,4,Jaipur,2024-08-12,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100433,Apple,iPhone 14 Pro,8 GB,MOB4LM11UP0,119999,0,119999,4.3,4790,4,Bangalore,2023-02-15,https://www.flipkart.com/search?q=iPhone+14+Pro
100434,Apple,iPhone 13 Mini,8 GB,MOB4QQ2L7EU,54999,2,53899,4.2,4672,3,Pune,2024-04-03,https://www.flipkart.com/search?q=iPhone+13+Mini
100435,Apple,iPhone 12,6 GB,MOBVOE8CYHU,49999,5,47499,4.1,1549,4,Delhi,2023-08-14,https://www.flipkart.com/search?q=iPhone+12
100436,Apple,iPhone 12 Pro Max,4 GB,MOBQP3NNR09,84999,19,68849,4,3178,5,Mumbai,2024-11-08,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100437,Apple,iPhone 15,6 GB,MOBGQS2ZPCM,79999,13,69599,4.7,820,1,Delhi,2024-09-15,https://www.flipkart.com/search?q=iPhone+15
100438,Apple,iPhone 15 Pro Max,8 GB,MOBOEFWT8X4,159900,5,151905,4.6,4622,2,Kolkata,2024-12-21,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100439,Apple,iPhone 14 Pro,4 GB,MOB9G7D956Q,119999,5,113999,3.9,4314,1,Ahmedabad,2023-07-25,https://www.flipkart.com/search?q=iPhone+14+Pro
100440,Apple,iPhone 15 Pro,4 GB,MOB676WX7AO,134900,13,117363,4.6,3013,5,Kolkata,2023-08-30,https://www.flipkart.com/search?q=iPhone+15+Pro
100441,Apple,iPhone 13 Mini,4 GB,MOB8XKEO27B,54999,7,51149,4.1,1641,1,Jaipur,2023-08-11,https://www.flipkart.com/search?q=iPhone+13+Mini
100442,Apple,iPhone 13 Mini,4 GB,MOBUUGC22W9,54999,9,50049,4.3,1305,5,Hyderabad,2024-11-18,https://www.flipkart.com/search?q=iPhone+13+Mini
100443,Apple,iPhone 15 Pro Max,6 GB,MOB8NHHBK5I,159900,2,156702,4.2,2677,2,Jaipur,2024-07-11,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100444,Apple,iPhone 13 Mini,8 GB,MOBOKBZCOJP,54999,18,45099,3.8,2385,3,Delhi,2023-09-24,https://www.flipkart.com/search?q=iPhone+13+Mini
100445,Apple,iPhone 14,4 GB,MOBGDMNLX38,69999,6,65799,4.5,4892,1,Lucknow,2024-02-03,https://www.flipkart.com/search?q=iPhone+14
100446,Apple,iPhone 12 Mini,8 GB,MOB3J3T20ZO,45999,20,36799,4.9,140,4,Lucknow,2023-02-02,https://www.flipkart.com/search?q=iPhone+12+Mini
100447,Apple,iPhone 12 Pro Max,4 GB,MOBCBLUHX28,84999,7,79049,4.2,1955,2,Kolkata,2024-08-02,https://www.flipkart.com/search?q=iPhone+12+Pro+Max
100448,Apple,iPhone 14 Pro Max,4 GB,MOBP00F9QT1,129999,12,114399,4.2,3548,1,Delhi,2024-02-24,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100449,Apple,iPhone 13,6 GB,MOBX6X288Q8,59999,19,48599,4.7,4624,4,Jaipur,2024-08-24,https://www.flipkart.com/search?q=iPhone+13
100450,Apple,iPhone 14 Plus,4 GB,MOBYGOQQMAI,74999,8,68999,3.8,813,5,Ahmedabad,2023-12-04,https://www.flipkart.com/search?q=iPhone+14+Plus
100451,Apple,iPhone 14 Pro Max,6 GB,MOB8H8UARJW,129999,5,123499,3.9,561,5,Chennai,2024-02-10,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100452,Apple,iPhone 13 Pro Max,8 GB,MOBR5KCM2ZN,94999,6,89299,4.4,3098,1,Lucknow,2024-01-16,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100453,Apple,iPhone 11 Pro Max,8 GB,MOBUWH8W48Y,74999,2,73499,4.6,3128,1,Pune,2023-09-12,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100454,Apple,iPhone 15 Pro Max,8 GB,MOBOYTC16A9,159900,3,155103,3.9,3399,4,Lucknow,2023-05-10,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100455,Apple,iPhone 14 Pro Max,4 GB,MOBCJT54R3F,129999,18,106599,4.8,993,2,Jaipur,2024-11-01,https://www.flipkart.com/search?q=iPhone+14+Pro+Max
100456,Apple,iPhone 15 Plus,6 GB,MOBR9V159I9,89999,2,88199,4.2,4941,4,Mumbai,2023-11-03,https://www.flipkart.com/search?q=iPhone+15+Plus
100457,Apple,iPhone 13,4 GB,MOBH3V3DVP2,59999,5,56999,4.3,4884,2,Ahmedabad,2024-07-09,https://www.flipkart.com/search?q=iPhone+13
100458,Apple,iPhone 13 Mini,8 GB,MOBZY70T0XB,54999,16,46199,4.6,3759,2,Jaipur,2023-10-03,https://www.flipkart.com/search?q=iPhone+13+Mini
100459,Apple,iPhone 12 Mini,6 GB,MOBLE1FDRKM,45999,14,39559,4.4,732,1,Kolkata,2024-06-15,https://www.flipkart.com/search?q=iPhone+12+Mini
100460,Apple,iPhone 11 Pro Max,8 GB,MOBISK49LT7,74999,18,61499,4,4788,3,Jaipur,2024-09-14,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100461,Apple,iPhone 13 Mini,8 GB,MOB2TEJU1O4,54999,1,54449,4.3,4668,2,Ahmedabad,2023-04-17,https://www.flipkart.com/search?q=iPhone+13+Mini
100462,Apple,iPhone 13 Pro Max,4 GB,MOBUQ27T7B4,94999,17,78849,4.1,3675,5,Delhi,2024-02-14,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
